Date,Option Premium Amount,Notional Amount 1,USD_notional,Option Premium Currency,Spot_USDAUD,Strike_USDAUD,Expiration Date,Type,Option Style,Adj_Prem,Maturity,IV,Delta,Gamma,Rho,Theta,Vega,NAB,long,CP Region,CP Type
2021-02-05,35679.99997,5277045.0,4000000.0,USD,0.7603,0.758,2021-03-05,p,EU,0.008919999992499998,0.07671232876712329,0.11932539807171631,-0.4575644090229486,15.786772376569457,-0.00027371436068038735,-0.00017867865014386256,0.0008353363624708232,0,-1,Others,Credit Institutions
2021-02-05,1737.2274545454545,259740.0,200000.0,AUD,0.7603,0.77,2021-03-05,c,EU,0.008686137272727273,0.07671232876712329,0.1535286472996196,0.39045487728491524,11.871481480963201,0.00022106706208098155,-0.00022102750027881671,0.0008082198093030302,0,-1,EEA,Non-financial firms
2021-02-05,23940.00103,12605042.0,9000000.0,USD,0.7603,0.7140000000000001,2021-04-21,p,EU,0.0026600001144444444,0.2054794520547945,0.12263810753857585,-0.12395999172898398,4.842021588811665,-0.00019912352429998136,-5.785249859627546e-05,0.000705327052875344,0,-1,Australia,Credit Institutions
2021-02-05,3232.00198,1095890.0,800000.0,USD,0.7603,0.73,2021-04-07,p,EU,0.004040002475,0.16712328767123288,0.11824984324230003,-0.1940607492923886,7.479466085266018,-0.00025333281643512837,-8.310758986613193e-05,0.000854433214652493,0,-1,Others,Investment Firms
2021-02-05,305.79808,73333.0,55000.0,USD,0.7603,0.75,2021-03-05,p,EU,0.005559965090909091,0.07671232876712329,0.11807136782007055,-0.3329424138219078,14.617059726719326,-0.00019845178917676041,-0.00016185629520240667,0.0007653141864690076,0,1,US,Credit Institutions
2021-02-05,4480.0,1326260.0,1000000.0,USD,0.7603,0.754,2021-02-23,p,EU,0.00448,0.049315068493150684,0.10712099579754131,-0.35933965687681524,20.67203697573812,-0.00013694101206087578,-0.00018836887931377236,0.000631258873506709,0,-1,Others,Investment Firms
2021-02-05,706.82358,197785.0,150000.0,USD,0.7603,0.7584,2021-02-16,p,EU,0.0047121572,0.030136986301369864,0.10655767044031633,-0.4429985019234677,28.075462469739332,-0.00010292501644757635,-0.00025308643468154496,0.0005211724353341487,0,-1,Australia,Investment Firms
2021-02-05,3843.490302631579,315789.0,240000.0,AUD,0.7603,0.76,2021-03-02,c,EU,0.01601454292763158,0.0684931506849315,0.2001348983718506,0.5130862864652046,10.012555668114123,0.0002562225758026462,-0.00031685129387399235,0.0007933866598722753,0,-1,US,Non-financial firms
2021-02-05,561.6037,215343.0,160000.0,USD,0.7603,0.743,2021-03-05,p,EU,0.003510023125,0.07671232876712329,0.11824699138869336,-0.23652417782508106,12.385253643776291,-0.00014064388917017683,-0.00013748153052934564,0.0006494267190204227,0,-1,Australia,Credit Institutions
2021-02-05,12407.248899882827,2603828.0,2000000.0,AUD,0.7603,0.7681,2021-02-19,c,EU,0.006203624449941414,0.038356164383561646,0.1609881259541835,0.3787312190500385,15.867374057350798,0.00010806685204145862,-0.0003251012586224331,0.0005663749762084231,0,-1,Australia,Investment Firms
2021-02-05,70370.00025,39490446.0,31000000.0,USD,0.7603,0.785,2021-03-12,c,EU,0.002270000008064516,0.0958904109589041,0.10699458819241393,0.17095375466980245,10.081704761148071,0.00012245794214680875,-9.114635550886285e-05,0.0005979170634327968,1,1,Australia,Investment Firms
2021-02-05,222580.00078,40259740.0,31000000.0,USD,0.7603,0.77,2021-03-12,c,EU,0.00718000002516129,0.0958904109589041,0.1205903163139507,0.3734917096215646,13.33901127629409,0.0002654109900823014,-0.00015307073898773222,0.0008916229425719566,0,-1,EEA,Credit Institutions
2021-02-05,757.50466,336927.0,250000.0,USD,0.7603,0.742,2021-03-05,p,EU,0.00303001864,0.07671232876712329,0.11440743442605536,-0.21680475698290258,12.187018472412188,-0.00012877443590341982,-0.00012663640013020676,0.0006182823713992964,0,1,Australia,Credit Institutions
2021-02-05,1107.34675,506494.0,390000.0,USD,0.7603,0.77,2021-02-19,c,EU,0.002839350641025641,0.038356164383561646,0.11024453162413599,0.28176446781287534,20.568538322750463,8.107962847450547e-05,-0.0001975487762498086,0.0005027656974296218,1,1,US,Investment Firms
2021-02-05,10747.81182,2650762.0,2000000.0,USD,0.7603,0.7545,2021-03-01,p,EU,0.005373905910000001,0.06575342465753424,0.10228582746988814,-0.38082147654671217,19.106084476560603,-0.00019391505174474425,-0.00015885422283551932,0.0007428061909258535,1,-1,EEA,Investment Firms
2021-02-05,868.00446,267380.0,200000.0,USD,0.7603,0.748,2021-03-05,p,EU,0.0043400223,0.07671232876712329,0.11040335422163661,-0.2922169265257457,14.775999680212497,-0.00017376305323426537,-0.0001430504991376409,0.0007233929784616919,0,-1,EEA,Credit Institutions
2021-02-05,30070.00011,39490446.0,31000000.0,USD,0.7603,0.785,2021-02-26,c,EU,0.0009700000035483871,0.057534246575342465,0.10584840923610077,0.10599402894298027,9.484319614685429,4.5807190801035335e-05,-8.399108062299692e-05,0.0003338773268661172,0,1,US,Investment Firms
2021-02-05,147870.00052,40259740.0,31000000.0,USD,0.7603,0.77,2021-02-26,c,EU,0.004770000016774194,0.057534246575342465,0.1200838969089458,0.33464289768045463,16.62880459740887,0.00014363942183241607,-0.00018940053465460178,0.0006641133557313554,0,1,EEA,Credit Institutions
2021-02-05,1598.0086605981796,650195.0,500000.0,AUD,0.7603,0.769,2021-02-15,c,EU,0.0031960173211963592,0.0273972602739726,0.13203976318845345,0.3048336771731799,21.074887026652412,6.262165135166364e-05,-0.0002905139852423414,0.0004407041178747677,0,-1,EEA,Credit Institutions
2021-02-05,1320429.363105263,60526316.0,46000000.0,AUD,0.7603,0.76,2021-04-29,p,EU,0.02870498615446224,0.2273972602739726,0.1991749831403567,-0.4800736358164872,5.517666942445372,-0.0008952743186755128,-0.00017408442963116338,0.001444592913251697,0,1,Australia,Investment Firms
2021-02-05,120213.02434159062,10430248.0,8000000.0,AUD,0.7603,0.767,2021-02-26,c,EU,0.015026628042698827,0.057534246575342465,0.2490151704188016,0.453152611012429,8.724244760728876,0.0001895783929948238,-0.00042774549496435373,0.0007225203080303449,0,-1,Australia,Investment Firms
2021-02-05,81184.34455368693,11642950.0,9000000.0,AUD,0.7603,0.773,2021-02-26,c,EU,0.009020482728187436,0.057534246575342465,0.19774930366656324,0.37206682566194504,10.48853719723924,0.00015756439510340758,-0.00032425679846377696,0.0006898049347265335,1,-1,Australia,Investment Firms
2021-02-05,3658.0763,1006623.0,760000.0,USD,0.7603,0.755,2021-02-18,p,EU,0.0048132582894736846,0.03561643835616438,0.12526592296240877,-0.3795474055633864,21.176052058235406,-0.00010449262903044142,-0.0002636851618509253,0.0005461329847952965,0,1,Australia,Credit Institutions
2021-02-05,1983.91422,1340483.0,1000000.0,USD,0.7603,0.746,2021-02-19,p,EU,0.00198391422,0.038356164383561646,0.117193478570294,-0.2011347543692762,16.097868581982876,-5.94162562065055e-05,-0.000175371377450832,0.0004182895117166491,0,1,Australia,Investment Firms
2021-02-05,1791.5058,2574003.0,2000000.0,USD,0.7603,0.777,2021-02-19,c,EU,0.0008957529,0.038356164383561646,0.0963565832642329,0.12645009233289486,14.46334577923771,3.6532041978350675e-05,-0.0001061529367797744,0.0003089977472059086,0,1,US,Investment Firms
2021-02-05,1190.52115,496084.0,380000.0,USD,0.7603,0.7659999999999999,2021-02-18,c,EU,0.0031329503947368424,0.03561643835616438,0.0962154464128493,0.34324234662552944,26.63655076015854,9.183136095015046e-05,-0.00019476616207759768,0.0005276467338483991,0,-1,EEA,Investment Firms
2021-02-05,1312.45532,505319.0,380000.0,USD,0.7603,0.752,2021-02-18,p,EU,0.003453829789473684,0.03561643835616438,0.11959137550170842,-0.3097600117760353,20.552463830800523,-8.511059637414559e-05,-0.00023321956713153724,0.0005060392721915918,0,-1,EEA,Credit Institutions
2021-02-05,6540.958778427551,1000650.0,770000.0,AUD,0.7603,0.7695,2021-03-05,c,EU,0.008494751660295521,0.07671232876712329,0.14884087989262398,0.3926358491700137,12.264531786081472,0.0002224859168488396,-0.0002145943802096541,0.0008094841503753125,0,-1,EEA,Investment Firms
2021-02-05,589898.1683312102,80254777.0,63000000.0,AUD,0.7603,0.785,2021-04-07,c,EU,0.009363462989384288,0.16712328767123288,0.15300061642786844,0.3149967468057485,7.469992061963198,0.00038459842137064665,-0.00013802799757972386,0.001104130158304458,0,-1,Others,Credit Institutions
2021-02-05,5676.97757,9265387.0,7000000.0,USD,0.7603,0.7555,2021-02-12,p,EU,0.0008109967957142857,0.019178082191780823,0.05999999963124569,-0.22220933927726927,47.1382349053496,-3.255609046952204e-05,-0.00013470193943378335,0.00031354488516155605,0,1,EEA,Credit Institutions
2021-02-05,879790.7231313927,35405193.0,27000000.0,AUD,0.7603,0.7626,2021-05-06,p,EU,0.03258484159745899,0.2465753424657534,0.20793261604030275,-0.4917425109518928,5.080829139219235,-0.0010022219326212731,-0.00017473051262655771,0.0015058330818164903,0,1,Australia,Investment Firms
2021-02-05,879790.7231313927,35405193.0,27000000.0,AUD,0.7603,0.7626,2021-05-06,c,EU,0.03258484159745899,0.2465753424657534,0.22408189996019712,0.5107455263919041,4.713960043528988,0.0008771547504286988,-0.00018675099198495993,0.0015056093432064595,0,-1,EEA,Credit Institutions
2021-02-05,275780.67254129605,39390089.0,31000000.0,AUD,0.7603,0.787,2021-04-07,c,EU,0.008896150727138582,0.16712328767123288,0.15397124568105922,0.30197501808209704,7.286804752704934,0.00036883350100716354,-0.00013636963076247427,0.0010838862522248094,0,1,Others,Credit Institutions
2021-02-05,404800.0,40000000.0,30000000.0,AUD,0.7603,0.75,2021-04-07,p,EU,0.013493333333333333,0.16712328767123288,0.14733893418125735,-0.39950612994420176,8.43355139155085,-0.0005301783145130002,-0.00014558325013860595,0.001200424833474058,0,-1,Australia,Credit Institutions
2021-02-05,1190.60052,2610966.0,2000000.0,USD,0.7603,0.7659999999999999,2021-02-08,c,EU,0.0005953002599999999,0.00821917808219178,0.08934657153952397,0.17911224711296167,42.47537745605796,1.1143869141368603e-05,-0.00026823741811915844,0.00018030738310782256,0,-1,EEA,Credit Institutions
2021-02-05,9571.141846553966,2600780.0,2000000.0,AUD,0.7603,0.769,2021-02-19,c,EU,0.004785570923276983,0.038356164383561646,0.1412535973849142,0.3451585833781441,17.520138536208723,9.882024658267846e-05,-0.000276317119702947,0.0005487091535859081,0,-1,US,Credit Institutions
2021-02-08,2161.31148,1311475.0,1000000.0,USD,0.7679199999999999,0.7625,2021-02-15,p,EU,0.0021613114799999998,0.019178082191780823,0.10266952716259317,-0.3070135329002657,32.17496252843343,-4.5629096045298755e-05,-0.00027443087158716733,0.0003735912918640076,0,-1,Australia,Investment Firms
2021-02-08,1798.44961,1291990.0,1000000.0,USD,0.7679199999999999,0.774,2021-02-15,c,EU,0.0017984496099999999,0.019178082191780823,0.09748932249755875,0.2815036424060296,32.55318553936254,4.111278882917994e-05,-0.00024951789727917434,0.00035891175184155625,0,-1,Australia,Investment Firms
2021-02-08,5770.83332,2604167.0,2000000.0,USD,0.7679199999999999,0.768,2021-02-10,c,EU,0.00288541666,0.005479452054794521,0.12905123411073524,0.49739492893308096,54.381865345199046,2.0771183406372136e-05,-0.0007308962975882343,0.00022676986982694703,0,-1,US,Investment Firms
2021-02-08,1748.05905511811,656168.0,500000.0,AUD,0.7679199999999999,0.762,2021-02-15,p,EU,0.00349611811023622,0.019178082191780823,0.1418110491399436,-0.34339872394172766,24.38815131812994,-5.124361817525956e-05,-0.0003967066404871655,0.00039113446335215424,1,1,Australia,Credit Institutions
2021-02-08,128369.7052631579,24390244.0,19000000.0,AUD,0.7679199999999999,0.779,2021-03-01,c,EU,0.00675630027700831,0.057534246575342465,0.15492073037301454,0.3564311149405599,13.065078683077067,0.00015359013456633081,-0.00025279095413156913,0.0006867204064136234,0,-1,Australia,Investment Firms
2021-02-08,134384.91841352405,11703511.0,9000000.0,AUD,0.7679199999999999,0.769,2021-02-25,c,EU,0.014931657601502672,0.04657534246575343,0.2339603327908194,0.498709716344545,10.288961846729086,0.00017141472964807142,-0.0004542456889128375,0.0006611527390421878,0,-1,Australia,Credit Institutions
2021-02-08,2123.982783171521,504854.0,390000.0,AUD,0.7679199999999999,0.7725,2021-02-22,c,EU,0.0054461097004397975,0.038356164383561646,0.12502625849375565,0.4083840144795633,20.654626788944295,0.000118198410898134,-0.000260221818291781,0.0005840979949072329,0,1,Australia,Credit Institutions
2021-02-08,1545.3902193548386,503226.0,390000.0,AUD,0.7679199999999999,0.775,2021-02-22,c,EU,0.003962539023986766,0.038356164383561646,0.11518797769758918,0.34578451850922526,21.285904031337736,0.00010032910460314096,-0.0002276457441840917,0.0005545827819436322,0,1,Others,Non-financial firms
2021-02-08,1034.7608414239482,245955.0,190000.0,AUD,0.7679199999999999,0.7725,2021-02-22,c,EU,0.005446109691704991,0.038356164383561646,0.12502625834421213,0.40838401436055405,20.65462681218274,0.0001181984108664308,-0.00026022181796146434,0.0005840979948657617,0,-1,Australia,Credit Institutions
2021-02-08,752.8824129032258,245161.0,190000.0,AUD,0.7679199999999999,0.775,2021-02-22,c,EU,0.003962539015280136,0.038356164383561646,0.11518797754059494,0.34578451829849854,21.285904055523318,0.00010032910454441206,-0.00022764574382171012,0.0005545827818179005,0,-1,US,Credit Institutions
2021-02-08,15028.559327296247,2587322.0,2000000.0,AUD,0.7679199999999999,0.773,2021-02-26,c,EU,0.007514279663648124,0.049315068493150684,0.14442586692371862,0.42441174806230814,15.90629540070108,0.0001570191731054924,-0.0002674099278739006,0.0006680756219930717,0,-1,US,Investment Firms
2021-02-08,653.64961,496084.0,380000.0,USD,0.7679199999999999,0.7659999999999999,2021-02-09,p,EU,0.001720130552631579,0.0027397260273972603,0.16022734273598904,-0.3811504490333709,59.17506229286315,-8.066114612995554e-06,-0.0012277808334565964,0.0001531843672219921,1,-1,Australia,Investment Firms
2021-02-08,468.0022,264901.0,200000.0,USD,0.7679199999999999,0.755,2021-02-22,p,EU,0.002340011,0.038356164383561646,0.1171989350619519,-0.22676429742228432,17.090531437584804,-6.76897507909942e-05,-0.00018997061037778713,0.0004530502365623517,0,-1,EEA,Investment Firms
2021-02-08,3449.85674,1002865.0,770000.0,USD,0.7679199999999999,0.7678,2021-02-17,c,EU,0.004480333428571429,0.024657534246575342,0.09202770085504637,0.5067200630779183,35.94504838312875,9.484277360800033e-05,-0.00024517750038419026,0.0004809935436931887,0,-1,Australia,Credit Institutions
2021-02-08,1578.90342,753968.0,570000.0,USD,0.7679199999999999,0.7559999999999999,2021-02-22,p,EU,0.002770006,0.038356164383561646,0.12113492871009718,-0.25137914839539977,17.493805565471558,-7.510485323016811e-05,-0.00020773895458326658,0.0004793147699599272,0,1,US,Investment Firms
2021-02-08,5816.54341,1005291.0,760000.0,USD,0.7679199999999999,0.7559999999999999,2021-03-25,p,EU,0.007653346592105263,0.1232876712328767,0.11909573411979409,-0.3471771692865284,11.500267358190106,-0.0003381258555993898,-0.00013229381929670897,0.0009957624598872072,0,1,EEA,Credit Institutions
2021-02-08,162.6,26188.0,20000.0,USD,0.7679199999999999,0.7637,2021-03-09,p,EU,0.00813,0.07945205479452055,0.11706914085190873,-0.4278672631208673,15.485369932307169,-0.00026751334334732923,-0.00017208705860610778,0.0008493781929829123,0,1,Others,Credit Institutions
2021-02-08,5886.9357289002555,3836317.0,3000000.0,AUD,0.7679199999999999,0.782,2021-02-22,c,EU,0.0019623119096334185,0.038356164383561646,0.11254307846076281,0.20767258682425127,16.915768338014807,6.041618338362297e-05,-0.00017277453978458787,0.00043060359161329817,0,-1,US,Non-financial firms
2021-02-08,2218.66666,2666667.0,2000000.0,USD,0.7679199999999999,0.75,2021-02-22,p,EU,0.0011093333299999999,0.038356164383561646,0.10925686386149604,-0.13286587900017577,13.069493434391658,-3.956043254370986e-05,-0.0001262252996564719,0.0003229792440590721,1,-1,Australia,Investment Firms
2021-02-08,3989.71721,2570694.0,2000000.0,USD,0.7679199999999999,0.778,2021-02-22,c,EU,0.0019948586049999997,0.038356164383561646,0.0939021745535213,0.24153316202925185,22.08914819631552,7.037715124731626e-05,-0.00015698819377144298,0.0004691608312291019,0,-1,US,Investment Firms
2021-02-08,6750.00404,4000000.0,3000000.0,USD,0.7679199999999999,0.75,2021-03-03,p,EU,0.0022500013466666665,0.06301369863013699,0.10924304397049318,-0.19129006830495232,12.939899314123473,-9.3982077364009e-05,-0.0001250323056624606,0.0005252809113587281,0,-1,EEA,Investment Firms
2021-02-08,635.09505,381579.0,290000.0,USD,0.7679199999999999,0.76,2021-02-18,p,EU,0.0021899829310344826,0.0273972602739726,0.10342694271327257,-0.26993190138566914,25.148065498170993,-5.739070921729248e-05,-0.0002177124067611443,0.0004202206235546711,0,-1,Australia,Credit Institutions
2021-02-08,399.1769506172839,119753.0,97000.0,AUD,0.7679199999999999,0.81,2021-05-06,c,EU,0.004115226295023546,0.23835616438356164,0.11587582884839183,0.17939425493872932,6.0272886910229975,0.0003185515963371155,-6.51194612470855e-05,0.0009816873452843434,0,-1,Australia,Credit Institutions
2021-02-08,830.37974,2531646.0,2000000.0,USD,0.7679199999999999,0.79,2021-02-22,c,EU,0.00041518987,0.038356164383561646,0.09573800853994809,0.06630162706000801,8.942461870900633,1.936953912731231e-05,-6.611488805377479e-05,0.00019364603768731403,0,-1,Australia,Investment Firms
2021-02-08,652.40642,1336898.0,1000000.0,USD,0.7679199999999999,0.748,2021-02-22,p,EU,0.0006524064200000001,0.038356164383561646,0.10135032976276998,-0.09131748812049623,10.769281708245051,-2.7147316344243318e-05,-8.94963552786956e-05,0.0002468760910173578,1,-1,US,Investment Firms
2021-02-08,27154.28565,5714286.0,4000000.0,USD,0.7679199999999999,0.7,2021-09-08,p,EU,0.0067885714125000005,0.5808219178082191,0.12928670411064447,-0.16231378653822637,3.245937047879744,-0.0007633891990859776,-4.408059384757421e-05,0.0014373711072095791,1,-1,EEA,Investment Firms
2021-02-08,21288.88887,2777778.0,2000000.0,USD,0.7679199999999999,0.72,2021-09-08,p,EU,0.010644444434999999,0.5808219178082191,0.12522839303184877,-0.23619427091917367,4.204734383088917,-0.001115310213133189,-5.3634654541197266e-05,0.0018035007516134993,0,-1,Australia,Credit Institutions
2021-02-08,339.0,397351.0,300000.0,USD,0.7679199999999999,0.755,2021-02-17,p,EU,0.00113,0.024657534246575342,0.10982081976444492,-0.1607069922050377,18.426331730458838,-3.070852112566665e-05,-0.00017976070648724777,0.00029424234227570816,0,1,US,Investment Firms
2021-02-08,656538.9079714841,50550875.0,39000000.0,AUD,0.7679199999999999,0.7715,2021-03-08,c,EU,0.016834330973627798,0.07671232876712329,0.21859492633158778,0.48108265229034575,8.571025670474178,0.00027048664280681885,-0.00033016685804263397,0.0008475591127067804,0,1,Australia,Investment Firms
2021-02-08,363010.00126,40259740.0,31000000.0,USD,0.7679199999999999,0.77,2021-03-12,c,EU,0.01171000004064516,0.08767123287671233,0.1403229641167819,0.4817324595668905,12.490538583020616,0.00031405763534024007,-0.00019799007613713825,0.0009061476873551728,0,-1,Australia,Investment Firms
2021-02-08,126790.00045,39490446.0,31000000.0,USD,0.7679199999999999,0.785,2021-03-12,c,EU,0.0040900000145161295,0.08767123287671233,0.11456697947163083,0.26325895948216893,12.531605323868897,0.00017365200670775322,-0.00013249252174600366,0.0007422586081872785,0,1,Australia,Investment Firms
2021-02-08,133499.99945,19480519.0,15000000.0,USD,0.7679199999999999,0.77,2021-02-26,c,EU,0.008899999963333334,0.049315068493150684,0.14558586983789407,0.47266635961918346,16.031127908572067,0.0001746098388076093,-0.0002738015448518893,0.0006787266513641497,0,1,Australia,Credit Institutions
2021-02-08,33759.99999,20382166.0,16000000.0,USD,0.7679199999999999,0.785,2021-02-26,c,EU,0.002109999999375,0.049315068493150684,0.1145568993927571,0.19673079826970602,14.18902678404936,7.346145925868923e-05,-0.0001501338393813991,0.0004726998418018423,1,1,US,Credit Institutions
2021-02-08,5432.922702349871,1005222.0,770000.0,AUD,0.7679199999999999,0.7659999999999999,2021-02-16,p,EU,0.0070557437692855465,0.021917808219178082,0.1760271845023348,-0.4567983015654328,19.817977201953394,-7.843074970025482e-05,-0.0004967390708545291,0.00045088744963759606,0,1,US,Credit Institutions
2021-02-08,12088.715433487756,2647253.0,2000000.0,AUD,0.7679199999999999,0.7555,2021-03-01,p,EU,0.006044357716743878,0.057534246575342465,0.15315040567022203,-0.3223470310618364,12.715551249463884,-0.0001458959694795818,-0.00024141061271216305,0.000660711295794574,0,-1,US,Credit Institutions
2021-02-09,13100.39109,2607562.0,2000000.0,USD,0.7711,0.767,2021-03-08,p,EU,0.006550195545,0.07397260273972603,0.10096676993203839,-0.4184011531920572,18.444712694094243,-0.00024350251421445673,-0.00015378495810854694,0.0008191108214552489,0,-1,EEA,Credit Institutions
2021-02-09,12246.15383,2564103.0,2000000.0,USD,0.7711,0.78,2021-03-08,c,EU,0.006123076914999999,0.07397260273972603,0.11838067584467844,0.36619984283266427,15.15633922427736,0.00020435199427721153,-0.0001724735407306612,0.0007891643135161634,0,-1,Others,Credit Institutions
2021-02-09,20615.78267,2587322.0,2000000.0,USD,0.7711,0.773,2021-03-08,c,EU,0.010307891335,0.07397260273972603,0.1343150638025174,0.47985433721588383,14.144414991727398,0.000266085213109275,-0.0002071519908579942,0.0008356069020425562,0,-1,US,Credit Institutions
2021-02-09,29031.49281,2635393.0,2000000.0,USD,0.7711,0.7589,2021-06-14,p,EU,0.014515746405,0.3424657534246575,0.1117194894433674,-0.39244372765414004,7.624008292105398,-0.0010860585780791347,-7.811498995993211e-05,0.0017344063587825778,0,1,EEA,Credit Institutions
2021-02-09,27147.20816,2538071.0,2000000.0,USD,0.7711,0.7879999999999999,2021-06-14,c,EU,0.01357360408,0.3424657534246575,0.11552154284486608,0.38574129632143805,7.336868797535566,0.000972162703813222,-7.920642774765964e-05,0.0017258867241950807,0,1,US,Investment Firms
2021-02-09,1519.2174605263158,355263.0,270000.0,AUD,0.7711,0.76,2021-03-02,p,EU,0.005626731335282651,0.057534246575342465,0.1395444378850745,-0.3268148822008812,13.976552093908388,-0.00014822760073994587,-0.00022217263322674193,0.0006672067244333648,0,1,Australia,Non-financial firms
2021-02-09,437037.037037037,100000000.0,81000000.0,AUD,0.7711,0.81,2021-05-06,c,EU,0.005395518975765889,0.2356164383561644,0.12291104341190594,0.21247637518140425,6.30775115413916,0.0003733224985668189,-7.73127854476434e-05,0.001086156611823283,0,1,Australia,Investment Firms
2021-02-09,9878.08041,2594034.0,2000000.0,USD,0.7711,0.7709999999999999,2021-02-12,c,EU,0.004939040205,0.00821917808219178,0.17538963174969754,0.5062810733973131,32.533247688775944,3.168117497191792e-05,-0.0008144037629231394,0.00027885673133830157,0,1,EEA,Investment Firms
2021-02-09,7605.19481,2597403.0,2000000.0,USD,0.7711,0.77,2021-02-17,p,EU,0.003802597405,0.021917808219178082,0.09503181526499384,-0.45723148180621986,36.56171205537621,-7.810932449880025e-05,-0.00026962823715742987,0.00045280798615599557,0,-1,EEA,Credit Institutions
2021-02-09,8030.96774,2580645.0,2000000.0,USD,0.7711,0.775,2021-02-17,c,EU,0.00401548387,0.021917808219178082,0.1261860915900429,0.39684080510721775,26.763109014715955,6.618925171466864e-05,-0.00034652362021913294,0.00044011541595162686,0,1,Australia,Credit Institutions
2021-02-09,1463.99642,402685.0,300000.0,USD,0.7711,0.745,2021-04-12,p,EU,0.004879988066666666,0.16986301369863013,0.11451022810072971,-0.22641968826880843,8.27057242527533,-0.0003048569041322242,-8.867713112415307e-05,0.0009565332699522122,0,-1,US,Credit Institutions
2021-02-09,23557.679378238343,3886010.0,3000000.0,AUD,0.7711,0.772,2021-02-16,c,EU,0.007852559792746114,0.019178082191780823,0.19471572630721873,0.487924229409307,19.177709072413048,7.064933409680532e-05,-0.0005915329525669458,0.0004258183147276383,0,1,US,Credit Institutions
2021-02-09,100633.22683365448,24405909.0,19000000.0,AUD,0.7711,0.7785,2021-02-23,c,EU,0.00529648562282392,0.038356164383561646,0.14035368355661743,0.36892865114349654,17.79644992184819,0.00010708442635164299,-0.0002850128609215061,0.0005696574341966698,0,1,Australia,Credit Institutions
2021-02-09,48466.26697283312,5174644.0,4000000.0,AUD,0.7711,0.773,2021-02-26,c,EU,0.012116566743208278,0.04657534246575343,0.1964362894027602,0.4849940812639344,12.195293038673066,0.0001685386377652054,-0.0003826019672681726,0.0006634243772384085,0,1,Australia,Investment Firms
2021-02-09,51836.80561022364,29392971.0,23000000.0,AUD,0.7711,0.7825,2021-02-19,c,EU,0.002253774156966245,0.0273972602739726,0.12492674131656858,0.2418635691224219,19.579011542697053,5.047869150502282e-05,-0.00024853245655816853,0.00039845081169294035,0,1,US,Investment Firms
2021-02-09,11334.120441558442,2597403.0,2000000.0,AUD,0.7711,0.77,2021-02-16,p,EU,0.005667060220779221,0.019178082191780823,0.1455619904383772,-0.46802687445157,25.58297338509732,-7.029967347322448e-05,-0.00044221807138717495,0.0004246445810832036,1,1,US,Credit Institutions
2021-02-09,51117.94894,10256410.0,8000000.0,USD,0.7711,0.78,2021-03-15,c,EU,0.006389743617500001,0.09315068493150686,0.10854094151904686,0.3700122171979388,14.780996641448557,0.0002598221101416505,-0.00014130203831498305,0.000888596834139879,1,1,EEA,Investment Firms
2021-02-09,1610.50753,506494.0,390000.0,USD,0.7711,0.77,2021-02-17,p,EU,0.0041295064871794875,0.021917808219178082,0.10224885857431988,-0.4598306765307132,34.004260696507316,-7.862026107616712e-05,-0.00029025476302563073,0.00045311697719264694,0,-1,EEA,CCPs
2021-02-09,346697.43689,98717949.0,77000000.0,USD,0.7711,0.78,2021-03-03,c,EU,0.004502564115454546,0.06027397260273973,0.10804896800437438,0.3368994531670807,17.849966663967678,0.00015386776144868467,-0.00016924768649315025,0.0006912087945161186,1,-1,EEA,Investment Firms
2021-02-09,540307.6946,153846155.0,120000000.0,USD,0.7711,0.78,2021-03-03,c,EU,0.004502564121666667,0.06027397260273973,0.10804896809424769,0.3368994533029761,17.849966651916965,0.00015386776150810082,-0.00016924768666073888,0.0006912087946244116,0,-1,US,Investment Firms
2021-02-09,626194.87483,125641026.0,98000000.0,USD,0.7711,0.78,2021-03-15,c,EU,0.006389743620714285,0.09315068493150686,0.10854094155521946,0.3700122172438606,14.780996637119133,0.0002598221101716413,-0.00014130203836791437,0.0008885968341757403,0,-1,US,Investment Firms
2021-02-09,1496.0,519481.0,400000.0,USD,0.7711,0.77,2021-02-17,p,EU,0.00374,0.021917808219178082,0.09364928580373011,-0.4566843467260847,37.095934430312724,-7.800313419407867e-05,-0.000265675160624795,0.0004527404661788325,0,-1,US,Investment Firms
2021-02-09,70239.99969,10322581.0,8000000.0,USD,0.7711,0.775,2021-03-09,c,EU,0.00877999996125,0.07671232876712329,0.1245054726021421,0.4480409022658465,14.875579182576974,0.0002582937401020942,-0.00018717749893820546,0.0008447902605666535,0,1,US,Investment Firms
2021-02-09,83639.99987,7692308.0,6000000.0,USD,0.7711,0.78,2021-05-07,c,EU,0.013939999978333333,0.23835616438356164,0.1198176242752128,0.4325907537125556,8.717781637860078,0.0007618595487183396,-0.00010132731751054345,0.0014803843500446191,0,1,Australia,Credit Institutions
2021-02-09,4900.00001,2557545.0,2000000.0,USD,0.7711,0.782,2021-02-23,c,EU,0.002450000005,0.038356164383561646,0.10718808866475639,0.25480834536364505,19.829323057339543,7.442350716352586e-05,-0.0001851943446775522,0.00048474238198472166,0,1,US,Credit Institutions
2021-02-09,30540.80392950392,10443864.0,8000000.0,AUD,0.7711,0.7659999999999999,2021-02-16,p,EU,0.00381760049118799,0.019178082191780823,0.14186134679102513,-0.36432618044794784,24.796960905459663,-5.460949664773162e-05,-0.00040701297192206827,0.0004011336707356204,0,-1,Australia,Investment Firms
